subject_id,trial_id,valence,arousal,file_path
ID007,S009,4.2,3.7333,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID007/ses-S009/eeg/sub-ID007_ses-S009_task-Default_run-001_eeg.edf
ID021,S010,3.3333,4.4667,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID021/ses-S010/eeg/sub-ID021_ses-S010_task-Default_run-001_eeg.edf
ID021,S028,4.3333,3.1333,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID021/ses-S028/eeg/sub-ID021_ses-S028_task-Default_run-001_eeg.edf
ID021,S017,3.9333,6.1333,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID021/ses-S017/eeg/sub-ID021_ses-S017_task-Default_run-001_eeg.edf
ID021,S021,6.6667,6.4667,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID021/ses-S021/eeg/sub-ID021_ses-S021_task-Default_run-001_eeg.edf
ID021,S019,7.2,7.3333,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID021/ses-S019/eeg/sub-ID021_ses-S019_task-Default_run-001_eeg.edf
ID021,S026,6.2667,4.1333,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID021/ses-S026/eeg/sub-ID021_ses-S026_task-Default_run-001_eeg.edf
ID021,S018,7.0,5.9333,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID021/ses-S018/eeg/sub-ID021_ses-S018_task-Default_run-001_eeg.edf
ID021,S027,7.0667,6.4,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID021/ses-S027/eeg/sub-ID021_ses-S027_task-Default_run-001_eeg.edf
ID021,S020,6.1333,6.2,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID021/ses-S020/eeg/sub-ID021_ses-S020_task-Default_run-001_eeg.edf
ID021,S029,3.25,2.75,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID021/ses-S029/eeg/sub-ID021_ses-S029_task-Default_run-001_eeg.edf
ID021,S016,4.6667,6.4,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID021/ses-S016/eeg/sub-ID021_ses-S016_task-Default_run-001_eeg.edf
ID021,S011,5.1333,2.4,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID021/ses-S011/eeg/sub-ID021_ses-S011_task-Default_run-001_eeg.edf
ID021,S033,4.1429,4.2143,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID021/ses-S033/eeg/sub-ID021_ses-S033_task-Default_run-001_eeg.edf
ID021,S034,3.5333,6.3333,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID021/ses-S034/eeg/sub-ID021_ses-S034_task-Default_run-001_eeg.edf
ID021,S002,5.9286,6.9286,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID021/ses-S002/eeg/sub-ID021_ses-S002_task-Default_run-001_eeg.edf
ID021,S005,5.9286,3.3571,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID021/ses-S005/eeg/sub-ID021_ses-S005_task-Default_run-001_eeg.edf
ID021,S004,6.9333,6.4667,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID021/ses-S004/eeg/sub-ID021_ses-S004_task-Default_run-001_eeg.edf
ID021,S003,7.1429,4.8571,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID021/ses-S003/eeg/sub-ID021_ses-S003_task-Default_run-001_eeg.edf
ID021,S035,4.9333,7.2667,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID021/ses-S035/eeg/sub-ID021_ses-S035_task-Default_run-001_eeg.edf
ID021,S032,4.7857,6.3571,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID021/ses-S032/eeg/sub-ID021_ses-S032_task-Default_run-001_eeg.edf
ID021,S040,3.7333,5.7333,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID021/ses-S040/eeg/sub-ID021_ses-S040_task-Default_run-001_eeg.edf
ID021,S014,4.2,3.0,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID021/ses-S014/eeg/sub-ID021_ses-S014_task-Default_run-001_eeg.edf
ID021,S013,4.2,3.6,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID021/ses-S013/eeg/sub-ID021_ses-S013_task-Default_run-001_eeg.edf
ID021,S025,7.2667,6.0667,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID021/ses-S025/eeg/sub-ID021_ses-S025_task-Default_run-001_eeg.edf
ID021,S022,6.0667,3.0,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID021/ses-S022/eeg/sub-ID021_ses-S022_task-Default_run-001_eeg.edf
ID021,S024,7.5333,4.4667,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID021/ses-S024/eeg/sub-ID021_ses-S024_task-Default_run-001_eeg.edf
ID021,S012,3.3333,2.9333,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID021/ses-S012/eeg/sub-ID021_ses-S012_task-Default_run-001_eeg.edf
ID021,S015,3.6667,5.4667,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID021/ses-S015/eeg/sub-ID021_ses-S015_task-Default_run-001_eeg.edf
ID021,S037,3.2667,5.3333,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID021/ses-S037/eeg/sub-ID021_ses-S037_task-Default_run-001_eeg.edf
ID021,S008,6.4667,4.0,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID021/ses-S008/eeg/sub-ID021_ses-S008_task-Default_run-001_eeg.edf
ID021,S030,3.4375,3.625,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID021/ses-S030/eeg/sub-ID021_ses-S030_task-Default_run-001_eeg.edf
ID021,S006,6.5714,4.2143,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID021/ses-S006/eeg/sub-ID021_ses-S006_task-Default_run-001_eeg.edf
ID021,S039,5.8667,7.0667,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID021/ses-S039/eeg/sub-ID021_ses-S039_task-Default_run-001_eeg.edf
ID021,S001,6.8571,5.8571,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID021/ses-S001/eeg/sub-ID021_ses-S001_task-Default_run-001_eeg.edf
ID021,S007,7.0667,4.7333,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID021/ses-S007/eeg/sub-ID021_ses-S007_task-Default_run-001_eeg.edf
ID021,S038,3.4667,5.3333,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID021/ses-S038/eeg/sub-ID021_ses-S038_task-Default_run-001_eeg.edf
ID021,S031,3.2,3.667,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID021/ses-S031/eeg/sub-ID021_ses-S031_task-Default_run-001_eeg.edf
ID021,S036,3.2667,5.8667,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID021/ses-S036/eeg/sub-ID021_ses-S036_task-Default_run-001_eeg.edf
ID021,S009,4.2,3.7333,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID021/ses-S009/eeg/sub-ID021_ses-S009_task-Default_run-001_eeg.edf
ID026,S010,3.3333,4.4667,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID026/ses-S010/eeg/sub-ID026_ses-S010_task-Default_run-001_eeg.edf
ID026,S028,4.3333,3.1333,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID026/ses-S028/eeg/sub-ID026_ses-S028_task-Default_run-001_eeg.edf
ID026,S017,3.9333,6.1333,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID026/ses-S017/eeg/sub-ID026_ses-S017_task-Default_run-001_eeg.edf
ID026,S021,6.6667,6.4667,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID026/ses-S021/eeg/sub-ID026_ses-S021_task-Default_run-001_eeg.edf
ID026,S019,7.2,7.3333,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID026/ses-S019/eeg/sub-ID026_ses-S019_task-Default_run-001_eeg.edf
ID026,S026,6.2667,4.1333,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID026/ses-S026/eeg/sub-ID026_ses-S026_task-Default_run-001_eeg.edf
ID026,S018,7.0,5.9333,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID026/ses-S018/eeg/sub-ID026_ses-S018_task-Default_run-001_eeg.edf
ID026,S027,7.0667,6.4,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID026/ses-S027/eeg/sub-ID026_ses-S027_task-Default_run-001_eeg.edf
ID026,S020,6.1333,6.2,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID026/ses-S020/eeg/sub-ID026_ses-S020_task-Default_run-001_eeg.edf
ID026,S029,3.25,2.75,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID026/ses-S029/eeg/sub-ID026_ses-S029_task-Default_run-001_eeg.edf
ID026,S016,4.6667,6.4,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID026/ses-S016/eeg/sub-ID026_ses-S016_task-Default_run-001_eeg.edf
ID026,S011,5.1333,2.4,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID026/ses-S011/eeg/sub-ID026_ses-S011_task-Default_run-001_eeg.edf
ID026,S033,4.1429,4.2143,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID026/ses-S033/eeg/sub-ID026_ses-S033_task-Default_run-001_eeg.edf
ID026,S034,3.5333,6.3333,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID026/ses-S034/eeg/sub-ID026_ses-S034_task-Default_run-001_eeg.edf
ID026,S002,5.9286,6.9286,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID026/ses-S002/eeg/sub-ID026_ses-S002_task-Default_run-001_eeg.edf
ID026,S005,5.9286,3.3571,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID026/ses-S005/eeg/sub-ID026_ses-S005_task-Default_run-001_eeg.edf
ID026,S004,6.9333,6.4667,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID026/ses-S004/eeg/sub-ID026_ses-S004_task-Default_run-001_eeg.edf
ID026,S003,7.1429,4.8571,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID026/ses-S003/eeg/sub-ID026_ses-S003_task-Default_run-001_eeg.edf
ID026,S035,4.9333,7.2667,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID026/ses-S035/eeg/sub-ID026_ses-S035_task-Default_run-001_eeg.edf
ID026,S032,4.7857,6.3571,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID026/ses-S032/eeg/sub-ID026_ses-S032_task-Default_run-001_eeg.edf
ID026,S040,3.7333,5.7333,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID026/ses-S040/eeg/sub-ID026_ses-S040_task-Default_run-001_eeg.edf
ID026,S014,4.2,3.0,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID026/ses-S014/eeg/sub-ID026_ses-S014_task-Default_run-001_eeg.edf
ID026,S013,4.2,3.6,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID026/ses-S013/eeg/sub-ID026_ses-S013_task-Default_run-001_eeg.edf
ID026,S025,7.2667,6.0667,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID026/ses-S025/eeg/sub-ID026_ses-S025_task-Default_run-001_eeg.edf
ID026,S022,6.0667,3.0,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID026/ses-S022/eeg/sub-ID026_ses-S022_task-Default_run-001_eeg.edf
ID026,S023,7.1333,3.8667,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID026/ses-S023/eeg/sub-ID026_ses-S023_task-Default_run-001_eeg.edf
ID026,S024,7.5333,4.4667,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID026/ses-S024/eeg/sub-ID026_ses-S024_task-Default_run-001_eeg.edf
ID026,S012,3.3333,2.9333,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID026/ses-S012/eeg/sub-ID026_ses-S012_task-Default_run-001_eeg.edf
ID026,S015,3.6667,5.4667,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID026/ses-S015/eeg/sub-ID026_ses-S015_task-Default_run-001_eeg.edf
ID026,S037,3.2667,5.3333,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID026/ses-S037/eeg/sub-ID026_ses-S037_task-Default_run-001_eeg.edf
ID026,S008,6.4667,4.0,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID026/ses-S008/eeg/sub-ID026_ses-S008_task-Default_run-001_eeg.edf
ID026,S030,3.4375,3.625,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID026/ses-S030/eeg/sub-ID026_ses-S030_task-Default_run-001_eeg.edf
ID026,S006,6.5714,4.2143,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID026/ses-S006/eeg/sub-ID026_ses-S006_task-Default_run-001_eeg.edf
ID026,S039,5.8667,7.0667,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID026/ses-S039/eeg/sub-ID026_ses-S039_task-Default_run-001_eeg.edf
ID026,S001,6.8571,5.8571,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID026/ses-S001/eeg/sub-ID026_ses-S001_task-Default_run-001_eeg.edf
ID026,S007,7.0667,4.7333,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID026/ses-S007/eeg/sub-ID026_ses-S007_task-Default_run-001_eeg.edf
ID026,S038,3.4667,5.3333,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID026/ses-S038/eeg/sub-ID026_ses-S038_task-Default_run-001_eeg.edf
ID026,S031,3.2,3.667,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID026/ses-S031/eeg/sub-ID026_ses-S031_task-Default_run-001_eeg.edf
ID026,S036,3.2667,5.8667,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID026/ses-S036/eeg/sub-ID026_ses-S036_task-Default_run-001_eeg.edf
ID026,S009,4.2,3.7333,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID026/ses-S009/eeg/sub-ID026_ses-S009_task-Default_run-001_eeg.edf
ID019,S010,3.3333,4.4667,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID019/ses-S010/eeg/sub-ID019_ses-S010_task-Default_run-001_eeg.edf
ID019,S028,4.3333,3.1333,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID019/ses-S028/eeg/sub-ID019_ses-S028_task-Default_run-001_eeg.edf
ID019,S017,3.9333,6.1333,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID019/ses-S017/eeg/sub-ID019_ses-S017_task-Default_run-001_eeg.edf
ID019,S021,6.6667,6.4667,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID019/ses-S021/eeg/sub-ID019_ses-S021_task-Default_run-001_eeg.edf
ID019,S019,7.2,7.3333,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID019/ses-S019/eeg/sub-ID019_ses-S019_task-Default_run-001_eeg.edf
ID019,S026,6.2667,4.1333,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID019/ses-S026/eeg/sub-ID019_ses-S026_task-Default_run-001_eeg.edf
ID019,S018,7.0,5.9333,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID019/ses-S018/eeg/sub-ID019_ses-S018_task-Default_run-001_eeg.edf
ID019,S027,7.0667,6.4,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID019/ses-S027/eeg/sub-ID019_ses-S027_task-Default_run-001_eeg.edf
ID019,S020,6.1333,6.2,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID019/ses-S020/eeg/sub-ID019_ses-S020_task-Default_run-001_eeg.edf
ID019,S029,3.25,2.75,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID019/ses-S029/eeg/sub-ID019_ses-S029_task-Default_run-001_eeg.edf
ID019,S016,4.6667,6.4,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID019/ses-S016/eeg/sub-ID019_ses-S016_task-Default_run-001_eeg.edf
ID019,S011,5.1333,2.4,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID019/ses-S011/eeg/sub-ID019_ses-S011_task-Default_run-001_eeg.edf
ID019,S033,4.1429,4.2143,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID019/ses-S033/eeg/sub-ID019_ses-S033_task-Default_run-001_eeg.edf
ID019,S034,3.5333,6.3333,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID019/ses-S034/eeg/sub-ID019_ses-S034_task-Default_run-001_eeg.edf
ID019,S005,5.9286,3.3571,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID019/ses-S005/eeg/sub-ID019_ses-S005_task-Default_run-001_eeg.edf
ID019,S004,6.9333,6.4667,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID019/ses-S004/eeg/sub-ID019_ses-S004_task-Default_run-001_eeg.edf
ID019,S003,7.1429,4.8571,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID019/ses-S003/eeg/sub-ID019_ses-S003_task-Default_run-001_eeg.edf
ID019,S035,4.9333,7.2667,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID019/ses-S035/eeg/sub-ID019_ses-S035_task-Default_run-001_eeg.edf
ID019,S032,4.7857,6.3571,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID019/ses-S032/eeg/sub-ID019_ses-S032_task-Default_run-001_eeg.edf
ID019,S040,3.7333,5.7333,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID019/ses-S040/eeg/sub-ID019_ses-S040_task-Default_run-001_eeg.edf
ID019,S014,4.2,3.0,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID019/ses-S014/eeg/sub-ID019_ses-S014_task-Default_run-001_eeg.edf
ID019,S013,4.2,3.6,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID019/ses-S013/eeg/sub-ID019_ses-S013_task-Default_run-001_eeg.edf
ID019,S025,7.2667,6.0667,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID019/ses-S025/eeg/sub-ID019_ses-S025_task-Default_run-001_eeg.edf
ID019,S022,6.0667,3.0,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID019/ses-S022/eeg/sub-ID019_ses-S022_task-Default_run-001_eeg.edf
ID019,S023,7.1333,3.8667,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID019/ses-S023/eeg/sub-ID019_ses-S023_task-Default_run-001_eeg.edf
ID019,S024,7.5333,4.4667,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID019/ses-S024/eeg/sub-ID019_ses-S024_task-Default_run-001_eeg.edf
ID019,S012,3.3333,2.9333,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID019/ses-S012/eeg/sub-ID019_ses-S012_task-Default_run-001_eeg.edf
ID019,S015,3.6667,5.4667,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID019/ses-S015/eeg/sub-ID019_ses-S015_task-Default_run-001_eeg.edf
ID019,S037,3.2667,5.3333,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID019/ses-S037/eeg/sub-ID019_ses-S037_task-Default_run-001_eeg.edf
ID019,S008,6.4667,4.0,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID019/ses-S008/eeg/sub-ID019_ses-S008_task-Default_run-001_eeg.edf
ID019,S030,3.4375,3.625,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID019/ses-S030/eeg/sub-ID019_ses-S030_task-Default_run-001_eeg.edf
ID019,S006,6.5714,4.2143,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID019/ses-S006/eeg/sub-ID019_ses-S006_task-Default_run-001_eeg.edf
ID019,S039,5.8667,7.0667,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID019/ses-S039/eeg/sub-ID019_ses-S039_task-Default_run-001_eeg.edf
ID019,S001,6.8571,5.8571,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID019/ses-S001/eeg/sub-ID019_ses-S001_task-Default_run-001_eeg.edf
ID019,S007,7.0667,4.7333,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID019/ses-S007/eeg/sub-ID019_ses-S007_task-Default_run-001_eeg.edf
ID019,S038,3.4667,5.3333,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID019/ses-S038/eeg/sub-ID019_ses-S038_task-Default_run-001_eeg.edf
ID019,S031,3.2,3.667,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID019/ses-S031/eeg/sub-ID019_ses-S031_task-Default_run-001_eeg.edf
ID019,S036,3.2667,5.8667,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID019/ses-S036/eeg/sub-ID019_ses-S036_task-Default_run-001_eeg.edf
ID019,S009,4.2,3.7333,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID019/ses-S009/eeg/sub-ID019_ses-S009_task-Default_run-001_eeg.edf
ID010,S010,3.3333,4.4667,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID010/ses-S010/eeg/sub-ID010_ses-S010_task-Default_run-001_eeg.edf
ID010,S028,4.3333,3.1333,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID010/ses-S028/eeg/sub-ID010_ses-S028_task-Default_run-001_eeg.edf
ID010,S017,3.9333,6.1333,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID010/ses-S017/eeg/sub-ID010_ses-S017_task-Default_run-001_eeg.edf
ID010,S021,6.6667,6.4667,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID010/ses-S021/eeg/sub-ID010_ses-S021_task-Default_run-001_eeg.edf
ID010,S019,7.2,7.3333,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID010/ses-S019/eeg/sub-ID010_ses-S019_task-Default_run-001_eeg.edf
ID010,S026,6.2667,4.1333,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID010/ses-S026/eeg/sub-ID010_ses-S026_task-Default_run-001_eeg.edf
ID010,S018,7.0,5.9333,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID010/ses-S018/eeg/sub-ID010_ses-S018_task-Default_run-001_eeg.edf
ID010,S027,7.0667,6.4,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID010/ses-S027/eeg/sub-ID010_ses-S027_task-Default_run-001_eeg.edf
ID010,S020,6.1333,6.2,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID010/ses-S020/eeg/sub-ID010_ses-S020_task-Default_run-001_eeg.edf
ID010,S029,3.25,2.75,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID010/ses-S029/eeg/sub-ID010_ses-S029_task-Default_run-001_eeg.edf
ID010,S016,4.6667,6.4,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID010/ses-S016/eeg/sub-ID010_ses-S016_task-Default_run-001_eeg.edf
ID010,S011,5.1333,2.4,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID010/ses-S011/eeg/sub-ID010_ses-S011_task-Default_run-001_eeg.edf
ID010,S033,4.1429,4.2143,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID010/ses-S033/eeg/sub-ID010_ses-S033_task-Default_run-001_eeg.edf
ID010,S034,3.5333,6.3333,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID010/ses-S034/eeg/sub-ID010_ses-S034_task-Default_run-001_eeg.edf
ID010,S002,5.9286,6.9286,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID010/ses-S002/eeg/sub-ID010_ses-S002_task-Default_run-001_eeg.edf
ID010,S005,5.9286,3.3571,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID010/ses-S005/eeg/sub-ID010_ses-S005_task-Default_run-001_eeg.edf
ID010,S004,6.9333,6.4667,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID010/ses-S004/eeg/sub-ID010_ses-S004_task-Default_run-001_eeg.edf
ID010,S003,7.1429,4.8571,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID010/ses-S003/eeg/sub-ID010_ses-S003_task-Default_run-001_eeg.edf
ID010,S035,4.9333,7.2667,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID010/ses-S035/eeg/sub-ID010_ses-S035_task-Default_run-001_eeg.edf
ID010,S032,4.7857,6.3571,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID010/ses-S032/eeg/sub-ID010_ses-S032_task-Default_run-001_eeg.edf
ID010,S040,3.7333,5.7333,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID010/ses-S040/eeg/sub-ID010_ses-S040_task-Default_run-001_eeg.edf
ID010,S014,4.2,3.0,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID010/ses-S014/eeg/sub-ID010_ses-S014_task-Default_run-001_eeg.edf
ID010,S013,4.2,3.6,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID010/ses-S013/eeg/sub-ID010_ses-S013_task-Default_run-001_eeg.edf
ID010,S025,7.2667,6.0667,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID010/ses-S025/eeg/sub-ID010_ses-S025_task-Default_run-001_eeg.edf
ID010,S022,6.0667,3.0,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID010/ses-S022/eeg/sub-ID010_ses-S022_task-Default_run-001_eeg.edf
ID010,S023,7.1333,3.8667,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID010/ses-S023/eeg/sub-ID010_ses-S023_task-Default_run-001_eeg.edf
ID010,S024,7.5333,4.4667,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID010/ses-S024/eeg/sub-ID010_ses-S024_task-Default_run-001_eeg.edf
ID010,S012,3.3333,2.9333,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID010/ses-S012/eeg/sub-ID010_ses-S012_task-Default_run-001_eeg.edf
ID010,S015,3.6667,5.4667,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID010/ses-S015/eeg/sub-ID010_ses-S015_task-Default_run-001_eeg.edf
ID010,S037,3.2667,5.3333,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID010/ses-S037/eeg/sub-ID010_ses-S037_task-Default_run-001_eeg.edf
